FL_DATE,ARR_DELAY,ROLL_7,ROLL_30,ANOMALY,TOTAL_FLIGHTS,TOTAL_CANCELLED,CANCEL_RATE,TOTAL_DIVERTED,DIVERT_RATE,AVG_DEP_DELAY,AVG_ARR_DELAY,DELAYED_FLIGHTS_15,DELAY_RATE_15,TOTAL_DELAY_MINUTES,CARRIER_DELAY_SUM,WEATHER_DELAY_SUM,NAS_DELAY_SUM,SECURITY_DELAY_SUM,LATE_AIRCRAFT_DELAY_SUM,CARRIER_DELAY_PCT,WEATHER_DELAY_PCT,NAS_DELAY_PCT,SECURITY_DELAY_PCT,LATE_AIRCRAFT_DELAY_PCT
2015-03-26,8.531642555218193,6.079473361215397,6.933718651948793,False,30144615,482006.0,0.015989787894123045,73677.0,0.0024441181285612705,9.743912210430391,4.939717464950979,5443423,0.1805769620875901,378877406.0,107799385.0,16413819.0,83015150.0,448961.0,138498441.0,0.3114007354114076,0.04741469821474153,0.2398063658738713,0.0012969163559795908,0.40008128414399996
2015-03-27,6.628332740846072,5.637712057982637,6.84428670736896,False,30144615,482006.0,0.015989787894123045,73677.0,0.0024441181285612705,9.743912210430391,4.939717464950979,5443423,0.1805769620875901,378877406.0,107799385.0,16413819.0,83015150.0,448961.0,138498441.0,0.3114007354114076,0.04741469821474153,0.2398063658738713,0.0012969163559795908,0.40008128414399996
2015-03-28,-1.1772018541930047,5.086560359708377,6.133669532788904,False,30144615,482006.0,0.015989787894123045,73677.0,0.0024441181285612705,9.743912210430391,4.939717464950979,5443423,0.1805769620875901,378877406.0,107799385.0,16413819.0,83015150.0,448961.0,138498441.0,0.3114007354114076,0.04741469821474153,0.2398063658738713,0.0012969163559795908,0.40008128414399996
2015-03-29,-2.047506234413965,4.490309057750982,5.6717655854811,False,30144615,482006.0,0.015989787894123045,73677.0,0.0024441181285612705,9.743912210430391,4.939717464950979,5443423,0.1805769620875901,378877406.0,107799385.0,16413819.0,83015150.0,448961.0,138498441.0,0.3114007354114076,0.04741469821474153,0.2398063658738713,0.0012969163559795908,0.40008128414399996
2015-03-30,0.07701885450017787,2.180096081674681,5.384824328131034,False,30144615,482006.0,0.015989787894123045,73677.0,0.0024441181285612705,9.743912210430391,4.939717464950979,5443423,0.1805769620875901,378877406.0,107799385.0,16413819.0,83015150.0,448961.0,138498441.0,0.3114007354114076,0.04741469821474153,0.2398063658738713,0.0012969163559795908,0.40008128414399996
2015-03-31,-2.297887881185708,1.958993386127189,4.4450271971251825,False,30144615,482006.0,0.015989787894123045,73677.0,0.0024441181285612705,9.743912210430391,4.939717464950979,5443423,0.1805769620875901,378877406.0,107799385.0,16413819.0,83015150.0,448961.0,138498441.0,0.3114007354114076,0.04741469821474153,0.2398063658738713,0.0012969163559795908,0.40008128414399996
2015-04-01,-0.3356567720225934,1.3398202012498808,3.8476270152507452,False,30144615,482006.0,0.015989787894123045,73677.0,0.0024441181285612705,9.743912210430391,4.939717464950979,5443423,0.1805769620875901,378877406.0,107799385.0,16413819.0,83015150.0,448961.0,138498441.0,0.3114007354114076,0.04741469821474153,0.2398063658738713,0.0012969163559795908,0.40008128414399996
2015-04-02,4.6078815977175465,0.7792829216069312,3.32394183938308,False,30144615,482006.0,0.015989787894123045,73677.0,0.0024441181285612705,9.743912210430391,4.939717464950979,5443423,0.1805769620875901,378877406.0,107799385.0,16413819.0,83015150.0,448961.0,138498441.0,0.3114007354114076,0.04741469821474153,0.2398063658738713,0.0012969163559795908,0.40008128414399996
2015-04-03,3.330380125710865,0.3081468337304731,3.1357886241613366,False,30144615,482006.0,0.015989787894123045,73677.0,0.0024441181285612705,9.743912210430391,4.939717464950979,5443423,0.1805769620875901,378877406.0,107799385.0,16413819.0,83015150.0,448961.0,138498441.0,0.3114007354114076,0.04741469821474153,0.2398063658738713,0.0012969163559795908,0.40008128414399996
2015-04-04,-0.38775812301088003,0.4209245096136338,2.495421277171743,False,30144615,482006.0,0.015989787894123045,73677.0,0.0024441181285612705,9.743912210430391,4.939717464950979,5443423,0.1805769620875901,378877406.0,107799385.0,16413819.0,83015150.0,448961.0,138498441.0,0.3114007354114076,0.04741469821474153,0.2398063658738713,0.0012969163559795908,0.40008128414399996
